time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
432000.0,283.34,293.88727,293.19067,294.87915,293.24878,293.48712,883.6070922851563,5.399739058678058e-07,-883.6070928251303
433800.0,283.76938,293.8701,293.16785,294.83395,293.2322,293.47244,883.5218872070313,1.0765081528337283e-06,-883.5218882835395
435600.0,283.78,293.85052,293.15247,294.78555,293.19904,293.45084,883.438543701172,1.6198680307345345e-06,-883.43854532104
437400.0,282.67188,293.83502,293.1872,294.73862,293.15594,293.42007,883.4108337402345,2.772581611404096e-05,-883.4108614660506
439200.0,281.47,293.80432,293.1458,294.6782,293.1101,293.3715,883.2783264160157,0.0058986579763240935,-883.284225073992
441000.0,281.33994,295.25455,294.47058,296.07486,294.5531,294.9605,887.4499877929688,0.007837942713230371,-887.457825735682
442800.0,281.7,294.25345,293.5088,294.98566,293.56305,293.82266,884.3978942871095,0.007837987594413787,-884.4057322747038
444600.0,283.09943,293.87024,293.14886,294.65274,293.23102,293.43497,883.321844482422,0.010532928357847398,-883.3323774107798
446400.0,284.52,295.32114,294.48535,296.32648,294.67477,294.9828,887.7829650878907,0.01332805710037097,-887.7962931449911
448200.0,282.83942,295.43475,294.56366,296.42487,294.77332,295.09525,888.0732788085938,0.016429460160250063,-888.0897082687541
450000.0,280.85,295.54422,294.5797,296.87146,294.82288,295.14523,888.6453918457032,0.01936374869809451,-888.6647555944013
