time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
41400.0,283.65237,297.95145,298.1522,298.19977,297.29166,297.87527,298.0333368966239,0.28754934755855766,-298.3208862441825
43200.0,284.0,297.81403,298.1499,298.19907,297.22287,297.75717,297.89386441476006,0.2899101215873372,-298.1837745363474
45000.0,284.32755,297.90723,298.1506,298.2013,297.23288,297.63724,297.95991128976004,0.2921906807803454,-298.25210197054037
46800.0,284.59,297.72748,298.14767,298.1802,297.1855,297.52057,297.82981375558035,0.2943574457990691,-298.1241712013794
48600.0,284.39847,297.70895,298.14456,298.16397,297.31192,297.50876,297.8139092145647,0.2966442067258745,-298.1105534212906
50400.0,284.08,297.73184,298.15106,298.16916,297.4379,297.44873,297.83175235421317,0.2990092108278783,-298.13076156504104
52200.0,284.3321,297.75366,298.15167,298.1745,297.63687,297.41306,297.8479944196429,0.3013114868561035,-298.14930590649897
54000.0,284.41,297.6786,298.14725,298.13385,297.86993,297.3344,297.78847183663504,0.30354752446530253,-298.09201936110037
55800.0,283.99197,297.63663,298.15002,298.11676,298.028,297.2745,297.75681253487727,0.305432873644033,-298.0622454085213
57600.0,283.57,297.48727,298.1525,298.10355,298.0628,297.21262,297.65007815987724,0.3071340151955054,-297.95721217507275
59400.0,283.16647,297.46262,298.1521,298.08206,298.02203,297.1978,297.6294803815569,0.30850732688396454,-297.93798770844086
61200.0,282.76,297.34216,298.15384,298.09018,297.90933,297.17047,297.54614041573655,0.3097674101555671,-297.85590782589213
63000.0,282.21634,297.24814,298.1292,298.06647,297.73642,297.04733,297.4727927594866,0.3109503177561889,-297.7837430772428
64800.0,281.69,297.1325,298.0949,298.06943,297.54935,296.88876,297.3867499128069,0.3120144322018884,-297.6987643450088
66600.0,281.34494,296.9626,297.9739,298.06042,297.31253,296.666,297.24788419015067,0.3133109715013045,-297.561195161652
68400.0,281.04,296.81058,298.05945,298.0644,297.0716,296.44162,297.1964034249442,0.31683563639355256,-297.51323906133774
70200.0,280.72934,299.61057,299.02167,300.15497,299.05435,299.1287,299.6194085518973,0.3176985493014078,-299.9371071011987
72000.0,280.48,298.74283,298.02142,299.3679,298.11475,298.19067,298.7439980294364,0.31770661671454975,-299.06170464615093
